# Program:featureCounts v1.6.3; Command:"featureCounts" "-a" "../../genome/NC_000021.gtf" "-o" "../counts/final_counts.txt" "-g" "gene_name" "-T" "2" "SRR849504_21.bam" "SRR849505_21.bam" "SRR849506_21.bam" "SRR849507_21.bam" "SRR849508_21.bam" "SRR849509_21.bam" "SRR849510_21.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR849504_21.bam	SRR849505_21.bam	SRR849506_21.bam	SRR849507_21.bam	SRR849508_21.bam	SRR849509_21.bam	SRR849510_21.bam
TRAPPC10	NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9	44012309;44012332;44012332;44012332;44012332;44012332;44012332;44012332;44012332;44012332;44012332;44012332;44012332;44012332;44012332;44012332;44012332;44032091;44032091;44032091;44032091;44032091;44032091;44032091;44032091;44032091;44032091;44032091;44032091;44032091;44032091;44032091;44032091;44032091;44037792;44037792;44037792;44037792;44037792;44037792;44037792;44037792;44037792;44037792;44037792;44037792;44037792;44037792;44037792;44037792;44037792;44037854;44052280;44052280;44052280;44052280;44052280;44052280;44052280;44052280;44052280;44052280;44052280;44052280;44052280;44052280;44052280;44052280;44052280;44052316;44052347;44052401;44052439;44055602;44055698;44055698;44055698;44055698;44055698;44055698;44055698;44055698;44055698;44055698;44055698;44055698;44055698;44055698;44055698;44055698;44055698;44055698;44055698;44055811;44055811;44059103;44059103;44059103;44059103;44059103;44059103;44059103;44059103;44059103;44059103;44059103;44059103;44059103;44059103;44059103;44059103;44059103;44059103;44059103;44059103;44059103;44059103;44059103;44059138;44063053;44063053;44063538;44063538;44063538;44063538;44063538;44063538;44063538;44063538;44063538;44063538;44063538;44063538;44063538;44063538;44063538;44063538;44063538;44063538;44063538;44063538;44063538;44063538;44074324;44074324;44074324;44074324;44074324;44074324;44074324;44074324;44074324;44074324;44074324;44074324;44074324;44074324;44074324;44074324;44074324;44074324;44074324;44074324;44074324;44074324;44074324;44075039;44075039;44075039;44075039;44075039;44075039;44075039;44075039;44075039;44075039;44075039;44075039;44075039;44075039;44075039;44075039;44075039;44075039;44075039;44075039;44075039;44075039;44075039;44075039;44075039;44076449;44076552;44076552;44076552;44076552;44076552;44076552;44076552;44076552;44076552;44076552;44076552;44076552;44076552;44076552;44076552;44076552;44076552;44076552;44076552;44076552;44076552;44076552;44076552;44076552;44077693;44077693;44077693;44077693;44077693;44077693;44077693;44077693;44077693;44077693;44077693;44077693;44077693;44077693;44077693;44077693;44077693;44077693;44077693;44077693;44077693;44077693;44077693;44077693;44077693;44079564;44079564;44079564;44079564;44079564;44079564;44079564;44079564;44079564;44079564;44079564;44079564;44079564;44079564;44079564;44079564;44079564;44079564;44079564;44079564;44079564;44079564;44079564;44079564;44079564;44080015;44080015;44080015;44080015;44080015;44080015;44080015;44080015;44080015;44080015;44080015;44080015;44080015;44080015;44080015;44080015;44080015;44080015;44080015;44080015;44080015;44080015;44080015;44080015;44080015;44082788;44082788;44082788;44082788;44082788;44082788;44082788;44082788;44082788;44082788;44082788;44082788;44082788;44082788;44082788;44082788;44082788;44082788;44082788;44082788;44082788;44082788;44082788;44082788;44082788;44084122;44084122;44084122;44084122;44084122;44084122;44084122;44084122;44084122;44084122;44084122;44084122;44084122;44084122;44084122;44084122;44084122;44084122;44084122;44084122;44084122;44084122;44084122;44084122;44084588;44084588;44084588;44084588;44084588;44084588;44084588;44084588;44084588;44084588;44084588;44084588;44084588;44084588;44084588;44084588;44084588;44084588;44086802;44086802;44086802;44086802;44086802;44086802;44086802;44086802;44086802;44086802;44086802;44086802;44086802;44086802;44086802;44086802;44086802;44086802;44086802;44086802;44086802;44086802;44086802;44086802;44086802;44087699;44087699;44087699;44087699;44087699;44087699;44087699;44087699;44087699;44087699;44087699;44087699;44087699;44087699;44087699;44087699;44087699;44087699;44087699;44087699;44087699;44087704;44087704;44087822;44087822;44089833;44089833;44089833;44089833;44089833;44089833;44089833;44089833;44089833;44089833;44089833;44089833;44089833;44089833;44089833;44089833;44089833;44089833;44089833;44089833;44089833;44089833;44089833;44089833;44091923;44091923;44091923;44091923;44091923;44091923;44091923;44091923;44091923;44091923;44091923;44091923;44091923;44091923;44091923;44091923;44091923;44091923;44091923;44091923;44094063;44094063;44094063;44094063;44094063;44094063;44094063;44094063;44094063;44094063;44094063;44094063;44094063;44094063;44094063;44094063;44094063;44094063;44094063;44094063;44094063;44094063;44094063;44096605;44096605;44098357;44098357;44098357;44098357;44098357;44098357;44098357;44098357;44098357;44098357;44098357;44098357;44098357;44098357;44098357;44098357;44098357;44098357;44098357;44099097;44102778;44102778;44102778;44102778;44102778;44102778;44102778;44102778;44102778;44102778;44102778;44102778;44102778;44102778;44102778;44102778;44102778;44102778;44103293;44103293;44103293;44103293;44103293;44103293;44103293;44103293;44103293;44103293;44103293;44103293;44103293;44103293;44103293;44103293;44103293	44012560;44012560;44012560;44012560;44012560;44012560;44012560;44012560;44012560;44012560;44012560;44012560;44012560;44012560;44012560;44012560;44012560;44032172;44032172;44032172;44032172;44032172;44032172;44032172;44032172;44032172;44032172;44032172;44032172;44032172;44032172;44032172;44032172;44032172;44037927;44037927;44037927;44037927;44037927;44037927;44037927;44037927;44037927;44037927;44037927;44037927;44037927;44037927;44037927;44037927;44037927;44037927;44052476;44052476;44052476;44052476;44052476;44052476;44052476;44052476;44052476;44052476;44052476;44052476;44052476;44052476;44052476;44052476;44052476;44052476;44052476;44052476;44052476;44055697;44055893;44055893;44055893;44055893;44055893;44055893;44055893;44055893;44055893;44055893;44055893;44055893;44055893;44055893;44055893;44055893;44055893;44055893;44055893;44055893;44055893;44059214;44059214;44059214;44059214;44059214;44059214;44059214;44059214;44059214;44059214;44059214;44059214;44059214;44059214;44059214;44059214;44059214;44059214;44059214;44059214;44059214;44059214;44059214;44059214;44063168;44063168;44063785;44063785;44063785;44063785;44063785;44063785;44063785;44063785;44063785;44063785;44063785;44063785;44063785;44063785;44063785;44063785;44063785;44063785;44063785;44063785;44063785;44063785;44074470;44074470;44074470;44074470;44074470;44074470;44074470;44074470;44074470;44074470;44074470;44074470;44074470;44074470;44074470;44074470;44074470;44074470;44074470;44074470;44074470;44074470;44074470;44075153;44075153;44075153;44075153;44075153;44075153;44075153;44075153;44075153;44075153;44075153;44075153;44075153;44075153;44075153;44075153;44075153;44075153;44075153;44075153;44075153;44075153;44075153;44075153;44075153;44076628;44076628;44076628;44076628;44076628;44076628;44076628;44076628;44076628;44076628;44076628;44076628;44076628;44076628;44076628;44076628;44076628;44076628;44076628;44076628;44076628;44076628;44076628;44076628;44076628;44077784;44077784;44077784;44077784;44077784;44077784;44077784;44077784;44077784;44077784;44077784;44077784;44077784;44077784;44077784;44077784;44077784;44077784;44077784;44077784;44077784;44077784;44077784;44077784;44077784;44079704;44079704;44079704;44079704;44079704;44079704;44079704;44079704;44079704;44079704;44079704;44079704;44079704;44079704;44079704;44079704;44079704;44079704;44079704;44079704;44079704;44079704;44079704;44079704;44079704;44080127;44080127;44080127;44080127;44080127;44080127;44080127;44080127;44080127;44080127;44080127;44080127;44080127;44080127;44080127;44080127;44080127;44080127;44080127;44080127;44080127;44080127;44080127;44080127;44080127;44083302;44083302;44083302;44083302;44083302;44083302;44083302;44083302;44083302;44083302;44083302;44083302;44083302;44083302;44083302;44083302;44083302;44083302;44083302;44083302;44083302;44083302;44083302;44083302;44083302;44084263;44084263;44084263;44084263;44084263;44084263;44084263;44084263;44084263;44084263;44084263;44084263;44084263;44084263;44084263;44084263;44084263;44084263;44084263;44084263;44084263;44084263;44084263;44084263;44084698;44084698;44084698;44084698;44084698;44084698;44084698;44084698;44084698;44084698;44084698;44084698;44084698;44084698;44084698;44084698;44084698;44084698;44086960;44086960;44086960;44086960;44086960;44086960;44086960;44086960;44086960;44086960;44086960;44086960;44086960;44086960;44086960;44086960;44086960;44086960;44086960;44086960;44086960;44086960;44086960;44086960;44086960;44087928;44087928;44087928;44087928;44087928;44087928;44087928;44087928;44087928;44087928;44087928;44087928;44087928;44087928;44087928;44087928;44087928;44087928;44087928;44087928;44087928;44087928;44087917;44087928;44087928;44089933;44089933;44089933;44089933;44089933;44089933;44089933;44089933;44089933;44089933;44089933;44089933;44089933;44089933;44089933;44089933;44089933;44089933;44089933;44089933;44089933;44089933;44089899;44089933;44092049;44092049;44092049;44092049;44092049;44092049;44092049;44092049;44092049;44092049;44092049;44092049;44092049;44092049;44092049;44092049;44092049;44092049;44092049;44092049;44094233;44094233;44094233;44094233;44094233;44094233;44094233;44094233;44094233;44094233;44094233;44094233;44094233;44094233;44094233;44094233;44094233;44094233;44094233;44094233;44094233;44094160;44094233;44096713;44096694;44098534;44098534;44098534;44098534;44098534;44098534;44098534;44098534;44098534;44098534;44098534;44098534;44098534;44098534;44098534;44098534;44099082;44098534;44098534;44100066;44102972;44102972;44102972;44102972;44102972;44102972;44102972;44102972;44102972;44102972;44102972;44102972;44102972;44102972;44102972;44102972;44102796;44102972;44106552;44105901;44105901;44105901;44105901;44105901;44105901;44105901;44105901;44105901;44105901;44105901;44105901;44105901;44105901;44105901;44106552	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	9039	707	585	339	761	704	469	419
H2AZP1	NC_000021.9;NC_000021.9	44045979;44046810	44046499;44047146	-;-	858	9	0	0	0	1	3	0
PWP2	NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9	44107323;44107399;44108984;44108984;44113753;44113753;44114179;44114179;44114625;44114625;44115264;44115264;44115691;44115691;44117820;44117820;44118763;44118763;44119387;44119387;44120348;44120348;44120631;44120631;44120952;44120952;44122177;44122177;44124580;44124580;44126011;44126011;44126900;44126900;44127575;44127932;44128247;44128552;44130597	44107434;44107434;44109096;44109096;44113847;44113847;44114278;44114278;44114768;44114768;44115399;44115399;44115920;44115920;44117963;44117963;44118833;44118833;44119523;44119523;44120496;44120496;44120778;44120778;44121102;44121102;44122357;44122357;44124727;44124727;44126119;44126119;44126965;44126965;44127860;44128150;44128397;44128626;44131181	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3550	15	114	2	75	25	51	34
GATD3A	NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9	44133665;44133683;44133683;44133683;44133683;44133683;44134102;44134102;44134102;44134102;44134878;44136060;44136060;44136060;44136060;44136060;44136060;44136060;44137177;44137177;44137177;44137177;44137177;44137177;44140250;44140250;44140250;44140250;44140250;44140250;44140942;44141164;44143205;44143205;44143205;44143205;44143205;44144821;44144821;44144821;44144821;44144821	44133838;44133838;44133838;44133838;44133838;44133838;44134154;44134154;44134154;44134154;44134968;44136173;44136173;44136173;44136173;44136173;44136173;44137296;44137296;44137296;44137296;44137296;44137296;44137296;44140342;44140342;44140342;44140342;44140342;44140342;44141415;44141415;44143361;44143361;44143361;44143361;44143361;44145711;44145711;44145711;44145711;44145711	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3170	13	25	1	57	9	34	24
LINC01678	NC_000021.9;NC_000021.9	44158773;44159825	44159354;44159862	-;-	620	0	0	0	0	0	0	0
LOC105377139	NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9	44172147;44172147;44172147;44174818;44174818;44174818;44188458;44188458;44190348	44174354;44174354;44174354;44175152;44175226;44175152;44189234;44188619;44193134	-;-;-;-;-;-;-;-;-	6181	0	0	0	2	0	0	0
LOC107983952	NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9	44201792;44201878;44202566;44206529;44206529;44207203;44207203	44201957;44201957;44203225;44206790;44206790;44208199;44208203	-;-;-;-;-;-;-	2089	0	0	1	1	0	0	0
LOC102725065	NC_000021.9;NC_000021.9	44207661;44208469	44208219;44210115	+;+	2206	0	2	0	0	0	0	0
ICOSLG	NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9	44216979;44216980;44222991;44222991;44222991;44222991;44222991;44229051;44229051;44230054;44230054;44230054;44230054;44230054;44230054;44230054;44230054;44231280;44231280;44231280;44231280;44231280;44231280;44231280;44231280;44231280;44235272;44235272;44235272;44235272;44235272;44235272;44235272;44235272;44235272;44236867;44236867;44236867;44236867;44236867;44236867;44236867;44236867;44238448;44238448;44238448;44238448;44238448;44238448;44238448;44238448;44240804;44240804;44240804;44240804;44240804;44240804;44240804;44240804;44240804	44218244;44218244;44229044;44229044;44229044;44229044;44223078;44229546;44230089;44230089;44230089;44230089;44230089;44230089;44230089;44230089;44230089;44231444;44231444;44231444;44231444;44231444;44231444;44231444;44231444;44231444;44235562;44235562;44235562;44235562;44235562;44235562;44235562;44235562;44235562;44237217;44237217;44237217;44237217;44237065;44237217;44237217;44237217;44238488;44238488;44238488;44238824;44238488;44238488;44238488;44238488;44240941;44240941;44240943;44240943;44240943;44240943;44240943;44240941;44240880	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	9683	0	4	14	2	2	4	0
DNMT3L	NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9	44246339;44246339;44249026;44249026;44250810;44250810;44251623;44251623;44254617;44254617;44256067;44256067;44258523;44258523;44259437;44259437;44259632;44259632;44260795;44260795;44261154;44261154;44261740;44261740	44246562;44246565;44249111;44249111;44250949;44250949;44251698;44251698;44254705;44254705;44256154;44256154;44258694;44258694;44259549;44259549;44259711;44259711;44260839;44260839;44261266;44261266;44261897;44261897	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1387	0	1	0	1	0	0	0
DNMT3L-AS1	NC_000021.9;NC_000021.9	44250813;44251127	44250941;44251521	+;+	524	0	0	0	0	0	0	0
AIRE	NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9;NC_000021.9	44285876;44286557;44286978;44287517;44288345;44289657;44289988;44291095;44292302;44292993;44293789;44294401;44296383;44297656	44286138;44286731;44287133;44287591;44288458;44289802;44290068;44291210;44292401;44293175;44293910;44294503;44296445;44298648	+;+;+;+;+;+;+;+;+;+;+;+;+;+	2690	1	0	2	0	0	0	0
